product_title,product_id,product_price,product_rating,product_colors,product_site
Diplomat Magnum Fountain Pen - Indigo Blue - The Goulet Pen Company,DP-D40904021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Monteverde Invincia Color Fusion Fountain Pen - Stealth Black - The Goulet Pen Company,MV41499,72.00,4.9,"Stealth Black,Rose Gold,Nebula,Starlight Blue,Starlight Green,Starlight Purple,Starlight Yellow",gouletpens.com
Pilot Vanishing Point Fountain Pen - Gun Metal/Black - The Goulet Pen Company,PN60578,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Kaweco Skyline Sport Fountain Pen - Black - The Goulet Pen Company,KAW-10000767,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Jade - The Goulet Pen Company,N17010,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
Platinum Prefounte Fountain Pen - Crimson Red - The Goulet Pen Company,Plat-PPF-800-22-03,11.00,4.4,"Crimson Red,Dark Emerald,Graphite Blue,Night Sea,Vermilion Orange",gouletpens.com
Jinhao 159 Fountain Pen - Black - The Goulet Pen Company,JIN-159-Black-M,12.50,4.7,Black,gouletpens.com
LAMY safari Fountain Pen - white/black (Limited Production) - The Goulet Pen Company,LMY-L19WEBKM,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Diplomat Magnum Fountain Pen - Burned Red - The Goulet Pen Company,DP-D40905023,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Blue - The Goulet Pen Company,SL-11-8022-340-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Platinum 3776 Century Fountain Pen - Bourgogne - The Goulet Pen Company,Plat-PNB-15000A-71-UEF,208.00,,"Bourgogne/Gold,Chartres Blue/Gold,Ivoire,Laurel Green/Gold,Nice Lavande,Oshino,Sands of Komodo,Shape of Heart Chai Latte",gouletpens.com
Noodler's Konrad Flex Fountain Pen - 1820 Essex - The Goulet Pen Company,N14047,22.40,,"1820 Essex,Cardinal Darkness,Clear,Ivory Darkness,Mesa Tortoise",gouletpens.com
Platinum Prefounte Fountain Pen - Graphite Blue - The Goulet Pen Company,Plat-PPF-800-55-03,11.00,4.4,"Crimson Red,Dark Emerald,Graphite Blue,Night Sea,Vermilion Orange",gouletpens.com
Diplomat Magnum Fountain Pen - Crow Black - The Goulet Pen Company,DP-D40902021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Ahab's Pearl - The Goulet Pen Company,N15043,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Arizona - The Goulet Pen Company,N17008,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
LAMY studio Fountain Pen - glacier (Special Edition) - The Goulet Pen Company,LMY-L66GLEF,79.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Ivory Darkness - The Goulet Pen Company,N15028,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
Pilot Metropolitan Fountain Pen - Gold Zig-Zag - The Goulet Pen Company,PN91103,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
TWSBI ECO Fountain Pen - Glow Purple - The Goulet Pen Company,TW-M7449420,32.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
LAMY Lx Fountain Pen - ruthenium - The Goulet Pen Company,LMY-L57F,56.00,4.8,"marron,palladium,rosegold,ruthenium",gouletpens.com
LAMY safari Fountain Pen - strawberry (Special Edition) - The Goulet Pen Company,LMY-L20SBEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Kaweco Sport Fountain Pen - Dark Olive (Collector's Edition) - The Goulet Pen Company,KAW-10002302,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Pilot Vanishing Point Fountain Pen - Blue Matte - The Goulet Pen Company,PN60595,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Platinum Prefounte Fountain Pen - Dark Emerald - The Goulet Pen Company,Plat-PPF-800-46-03,11.00,4.4,"Crimson Red,Dark Emerald,Graphite Blue,Night Sea,Vermilion Orange",gouletpens.com
Opus 88 Demonstrator Fountain Pen - The Goulet Pen Company,OP-96083900EF,120.00,,"Clear,Sapphire",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Olive - The Goulet Pen Company,SL-11-8022-367-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
LAMY safari Fountain Pen - cream (Special Edition) - The Goulet Pen Company,LMY-L20CMF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Jinhao X750 Fountain Pen - Silver - The Goulet Pen Company,JIN-X750-Silver-M,9.90,4.8,"Frosted Black,Shimmering Sands,Silver",gouletpens.com
Jinhao X450 Fountain Pen - Frosted Black - The Goulet Pen Company,JIN-X450-FrostBlack-M,9.90,4.7,Frosted Black,gouletpens.com
TWSBI Mini AL Fountain Pen - Silver - The Goulet Pen Company,TW-M7445000,60.00,4.9,"Grape,Silver,Classic,Clear",gouletpens.com
"Pilot Varsity Fountain Pen - Blue, Medium - The Goulet Pen Company",PN90011,3.50,,"Assorted,Black,Blue,Purple",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Clear - The Goulet Pen Company,SL-11-9924-300-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
LAMY safari Fountain Pen - green - The Goulet Pen Company,LMY-L13GNEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
"Pilot Varsity Fountain Pen - Assorted 7-Pack, Medium - The Goulet Pen Company",PN90029,25.84,,"Assorted,Black,Blue,Purple",gouletpens.com
LAMY safari Fountain Pen - black - The Goulet Pen Company,LMY-L19BKEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Jinhao 999 Dragon Fountain Pen - Black - The Goulet Pen Company,JIN-999-03-M,29.50,4.7,"Black,Gold/Red",gouletpens.com
Pilot Custom 74 Fountain Pen - Blue - The Goulet Pen Company,PN60695,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
LAMY AL-star Fountain Pen - petrol (Special Edition) - The Goulet Pen Company,LMY-L0D4EF,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
Jinhao X750 Fountain Pen - Frosted Black - The Goulet Pen Company,JIN-X750-FrostBlack-M,9.90,4.8,"Frosted Black,Shimmering Sands,Silver",gouletpens.com
Monteverde Invincia Fountain Pen - Nebula - The Goulet Pen Company,MV42527,88.00,4.9,"Stealth Black,Rose Gold,Nebula,Starlight Blue,Starlight Green,Starlight Purple,Starlight Yellow",gouletpens.com
Conklin Duragraph Fountain Pen - Purple Nights - The Goulet Pen Company,CK71392,60.00,4.9,"Abalone Nights,Forest Green,Purple Nights,Turquoise Nights",gouletpens.com
LAMY AL-star Fountain Pen - graphite - The Goulet Pen Company,LMY-L26M,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
LAMY safari Fountain Pen - yellow - The Goulet Pen Company,LMY-L18EF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Medieval Lapis - The Goulet Pen Company,N15027,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
TWSBI SWIPE Fountain Pen - Prussian Blue - The Goulet Pen Company,TW-M7447800,26.99,,"Ice Blue,Pear Green,Prussian Blue,Salmon,Smoke",gouletpens.com
Traveler's Company Fountain Pen - Brass - The Goulet Pen Company,TN38076006,69.00,,,gouletpens.com
LAMY AL-star Fountain Pen - bronze (Special Edition) - The Goulet Pen Company,LMY-L027EF,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
LAMY safari Fountain Pen - red - The Goulet Pen Company,LMY-L16EF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Platinum Preppy Fountain Pen - Pink - The Goulet Pen Company,Plat-PSQ-300-21-2,6.00,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
LAMY cp1 Fountain Pen - black - The Goulet Pen Company,LMY-L056EF,60.00,4.8,black,gouletpens.com
TWSBI Diamond 580 Fountain Pen - Iris - The Goulet Pen Company,TW-M7449260,80.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
Platinum Prefounte Fountain Pen - Night Sea - The Goulet Pen Company,Plat-PPF-800-59-03,11.00,4.4,"Crimson Red,Dark Emerald,Graphite Blue,Night Sea,Vermilion Orange",gouletpens.com
Kaweco Sport Fountain Pen - Iridescent Pearl (Limited Production) - The Goulet Pen Company,KAW-11000102,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
TWSBI Diamond 580ALR Fountain Pen - Navy Blue - The Goulet Pen Company,TW-M7448020,65.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
"Pilot Parallel Fountain Pen - Orange, 2.4mm - The Goulet Pen Company",PN90051,14.13,3.8,"Blue,Green,Orange,Pink,Red,Teal",gouletpens.com
"Pilot Parallel Fountain Pen - Red, 1.5mm - The Goulet Pen Company",PN90050,14.13,3.8,"Blue,Green,Orange,Pink,Red,Teal",gouletpens.com
TWSBI Vac700R Fountain Pen - Iris - The Goulet Pen Company,TW-M7448130,80.00,,"Clear,Iris",gouletpens.com
Jinhao 993 Shark Fountain Pen - Light Pink - The Goulet Pen Company,JIN-993-04-EF,3.95,4.7,"Light Pink,Matte Blue,Matte Green,Transparent",gouletpens.com
TWSBI Diamond 580ALR Fountain Pen - Nickel Gray - The Goulet Pen Company,TW-M7447050,65.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
LAMY safari Fountain Pen - mango (Special Edition) - The Goulet Pen Company,LMY-L21MANEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Platinum Preppy Fountain Pen - Green - The Goulet Pen Company,Plat-PSQ-300-41-2,6.00,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
TWSBI Diamond 580 Fountain Pen - Smoke RoseGold II - The Goulet Pen Company,TW-M7447590,84.99,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
Pilot Falcon Fountain Pen - Black/Rhodium - The Goulet Pen Company,PN60740,200.00,4.9,"Black/Gold,Black/Rhodium,Blue,Purple,Red",gouletpens.com
Pilot Metropolitan Fountain Pen - White Tiger - The Goulet Pen Company,PN91141,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
TWSBI Mini Fountain Pen - Classic - The Goulet Pen Company,TW-M7443070,50.00,4.9,"Grape,Silver,Classic,Clear",gouletpens.com
Jinhao X750 Fountain Pen - Shimmering Sands - The Goulet Pen Company,JIN-X750-Sands-M,9.90,4.8,"Frosted Black,Shimmering Sands,Silver",gouletpens.com
TWSBI Vac Mini Fountain Pen - Clear - The Goulet Pen Company,TW-M7444380,60.00,,"Clear,Smoke",gouletpens.com
Noodler's Konrad Flex Fountain Pen - Clear - The Goulet Pen Company,N14005,22.40,,"1820 Essex,Cardinal Darkness,Clear,Ivory Darkness,Mesa Tortoise",gouletpens.com
Platinum Preppy Fountain Pen - Violet - The Goulet Pen Company,Plat-PSQ-300-28-2,6.00,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
Pilot Falcon Fountain Pen - Black/Gold - The Goulet Pen Company,PN60052,200.00,4.9,"Black/Gold,Black/Rhodium,Blue,Purple,Red",gouletpens.com
Pilot Kakuno Fountain Pen - Clear - The Goulet Pen Company,PN10816,14.30,3.8,"Blue,Clear,Lime,Pink,Purple,Red,Translucent Aqua,Translucent Blue,Translucent Coral,Translucent Green,Translucent Pink,Turquoise",gouletpens.com
TWSBI GO Fountain Pen - Clear - The Goulet Pen Company,TW-M2530830,18.99,,"Clear,Sapphire,Smoke",gouletpens.com
LAMY AL-star Fountain Pen - black purple - The Goulet Pen Company,LMY-L29F,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
LAMY joy Fountain Pen - black - The Goulet Pen Company,LMY-L15-11,28.00,4.8,"AL black,black,strawberry",gouletpens.com
Pilot Metropolitan Fountain Pen - Bronze Lizard - The Goulet Pen Company,PN91139,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
Pilot Metropolitan Fountain Pen - Black Crocodile - The Goulet Pen Company,PN91142,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
TWSBI Diamond 580ALR Fountain Pen - Prussian Blue - The Goulet Pen Company,TW-M7447920,65.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
LAMY vista Fountain Pen - The Goulet Pen Company,LMY-L12EF,29.60,4.8,"vista black,vista silver",gouletpens.com
TWSBI Diamond 580AL Fountain Pen - Silver - The Goulet Pen Company,TW-M7444240,65.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
Pilot Metropolitan Fountain Pen - Silver Plain - The Goulet Pen Company,PN91113,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
Pilot Vanishing Point Fountain Pen - Black Matte - The Goulet Pen Company,PN60579,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Pilot Metropolitan Fountain Pen - Retro Pop Purple - The Goulet Pen Company,PN91434,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
TWSBI Vac700R Fountain Pen - Clear - The Goulet Pen Company,TW-M7445950,65.00,,"Clear,Iris",gouletpens.com
Diplomat Magnum Fountain Pen - Prismatic Purple - The Goulet Pen Company,DP-D40906021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Pilot Metropolitan Fountain Pen - Retro Pop Gray - The Goulet Pen Company,PN91445,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
Pilot Metropolitan Fountain Pen - Retro Pop Turquoise - The Goulet Pen Company,PN91436,25.42,4.9,"Black Crocodile,Black Plain,Bronze Lizard,Gold Plain,Gold Zig-Zag,Retro Pop Gray,Retro Pop Green,Retro Pop Orange,Retro Pop Purple,Retro Pop Red,Retro Pop Turquoise,Silver Dots,Silver Plain,Violet Leopard,White Tiger",gouletpens.com
LAMY 2000 Fountain Pen - Black - The Goulet Pen Company,LMY-L01EF,223.20,4.7,"Black,Stainless Steel",gouletpens.com
TWSBI ECO Fountain Pen - White - The Goulet Pen Company,TW-M7444330,32.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
Platinum Preppy Fountain Pen - Blue - The Goulet Pen Company,Plat-PSQ-400-03-1,7.00,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
TWSBI Diamond 580 Fountain Pen - Clear - The Goulet Pen Company,TW-M7443110,50.00,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
LAMY safari Fountain Pen - charcoal - The Goulet Pen Company,LMY-L17EF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Clear - The Goulet Pen Company,N15021,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
TWSBI ECO Fountain Pen - Black - The Goulet Pen Company,TW-M7444280,32.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
Platinum Preppy Fountain Pen - Black - The Goulet Pen Company,Plat-PSQ-400-01-1,7.00,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
